,유아여성인구수,유아남성인구수,초등학생여성인구수,초등학생남성인구수,중학생여성인구수,중학생남성인구수,고등학생여성인구수,고등학생남성인구수,geometry,미성년총인구,만12세이하총인구
793,6.0,0.0,6.0,6.0,7.0,0.0,0.0,0.0,"POLYGON ((941000 1950600, 941000 1950700, 941100 1950700, 941100 1950600, 941000 1950600))",25.0,18.0
794,6.0,0.0,14.0,10.0,7.0,7.0,0.0,0.0,"POLYGON ((943300 1948500, 943300 1948600, 943400 1948600, 943400 1948500, 943300 1948500))",44.0,30.0
795,0.0,11.0,11.0,8.0,9.0,8.0,0.0,0.0,"POLYGON ((938900 1952200, 938900 1952300, 939000 1952300, 939000 1952200, 938900 1952200))",47.0,30.0
796,13.0,9.0,14.0,24.0,8.0,8.0,8.0,9.0,"POLYGON ((941800 1951000, 941800 1951100, 941900 1951100, 941900 1951000, 941800 1951000))",93.0,60.0
797,0.0,6.0,8.0,14.0,0.0,6.0,7.0,7.0,"POLYGON ((940800 1949900, 940800 1950000, 940900 1950000, 940900 1949900, 940800 1949900))",48.0,28.0
798,14.0,16.0,9.0,10.0,11.0,0.0,0.0,0.0,"POLYGON ((941900 1949200, 941900 1949300, 942000 1949300, 942000 1949200, 941900 1949200))",60.0,49.0
799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943800 1951100, 943800 1951200, 943900 1951200, 943900 1951100, 943800 1951100))",0.0,0.0
800,22.0,21.0,6.0,15.0,6.0,0.0,8.0,0.0,"POLYGON ((943700 1950900, 943700 1951000, 943800 1951000, 943800 1950900, 943700 1950900))",78.0,64.0
801,6.0,7.0,12.0,10.0,0.0,8.0,0.0,0.0,"POLYGON ((942300 1949900, 942300 1950000, 942400 1950000, 942400 1949900, 942300 1949900))",43.0,35.0
802,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,"POLYGON ((940200 1952100, 940200 1952200, 940300 1952200, 940300 1952100, 940200 1952100))",14.0,6.0
803,16.0,15.0,55.0,43.0,22.0,25.0,18.0,18.0,"POLYGON ((941600 1950100, 941600 1950200, 941700 1950200, 941700 1950100, 941600 1950100))",212.0,129.0
804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943700 1948500, 943700 1948600, 943800 1948600, 943800 1948500, 943700 1948500))",0.0,0.0
805,6.0,6.0,6.0,14.0,0.0,0.0,0.0,10.0,"POLYGON ((942500 1949700, 942500 1949800, 942600 1949800, 942600 1949700, 942500 1949700))",42.0,32.0
806,11.0,10.0,20.0,16.0,13.0,13.0,20.0,17.0,"POLYGON ((941000 1950400, 941000 1950500, 941100 1950500, 941100 1950400, 941000 1950400))",120.0,57.0
807,8.0,8.0,15.0,15.0,11.0,0.0,0.0,0.0,"POLYGON ((942300 1949400, 942300 1949500, 942400 1949500, 942400 1949400, 942300 1949400))",57.0,46.0
808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942800 1948300, 942800 1948400, 942900 1948400, 942900 1948300, 942800 1948300))",0.0,0.0
809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941500 1947900, 941500 1948000, 941600 1948000, 941600 1947900, 941500 1947900))",0.0,0.0
810,0.0,9.0,18.0,13.0,16.0,8.0,16.0,9.0,"POLYGON ((941100 1950300, 941100 1950400, 941200 1950400, 941200 1950300, 941100 1950300))",89.0,40.0
811,28.0,30.0,9.0,10.0,6.0,8.0,11.0,0.0,"POLYGON ((941800 1951600, 941800 1951700, 941900 1951700, 941900 1951600, 941800 1951600))",102.0,77.0
812,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939700 1950700, 939700 1950800, 939800 1950800, 939800 1950700, 939700 1950700))",7.0,7.0
813,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943600 1948400, 943600 1948500, 943700 1948500, 943700 1948400, 943600 1948400))",6.0,6.0
814,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,"POLYGON ((943500 1949400, 943500 1949500, 943600 1949500, 943600 1949400, 943500 1949400))",7.0,7.0
815,20.0,19.0,48.0,43.0,23.0,26.0,16.0,18.0,"POLYGON ((940000 1951900, 940000 1952000, 940100 1952000, 940100 1951900, 940000 1951900))",213.0,130.0
816,7.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942600 1950800, 942600 1950900, 942700 1950900, 942700 1950800, 942600 1950800))",22.0,22.0
817,29.0,34.0,17.0,7.0,0.0,0.0,0.0,0.0,"POLYGON ((939800 1951400, 939800 1951500, 939900 1951500, 939900 1951400, 939800 1951400))",87.0,87.0
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941800 1949000, 941800 1949100, 941900 1949100, 941900 1949000, 941800 1949000))",0.0,0.0
819,16.0,14.0,20.0,26.0,9.0,11.0,10.0,12.0,"POLYGON ((942600 1948300, 942600 1948400, 942700 1948400, 942700 1948300, 942600 1948300))",118.0,76.0
820,6.0,7.0,7.0,11.0,6.0,7.0,12.0,7.0,"POLYGON ((944100 1950900, 944100 1951000, 944200 1951000, 944200 1950900, 944100 1950900))",63.0,31.0
821,6.0,10.0,0.0,6.0,8.0,0.0,0.0,0.0,"POLYGON ((941400 1948700, 941400 1948800, 941500 1948800, 941500 1948700, 941400 1948700))",30.0,22.0
822,21.0,29.0,11.0,19.0,0.0,15.0,12.0,15.0,"POLYGON ((943300 1950900, 943300 1951000, 943400 1951000, 943400 1950900, 943300 1950900))",122.0,80.0
823,13.0,8.0,8.0,10.0,0.0,0.0,7.0,0.0,"POLYGON ((939900 1953500, 939900 1953600, 940000 1953600, 940000 1953500, 939900 1953500))",46.0,39.0
824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938800 1951300, 938800 1951400, 938900 1951400, 938900 1951300, 938800 1951300))",0.0,0.0
825,8.0,10.0,32.0,18.0,8.0,13.0,17.0,11.0,"POLYGON ((944200 1950500, 944200 1950600, 944300 1950600, 944300 1950500, 944200 1950500))",117.0,68.0
826,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939700 1952200, 939700 1952300, 939800 1952300, 939800 1952200, 939700 1952200))",8.0,8.0
827,15.0,14.0,22.0,30.0,16.0,15.0,21.0,16.0,"POLYGON ((941900 1950000, 941900 1950100, 942000 1950100, 942000 1950000, 941900 1950000))",149.0,81.0
828,0.0,15.0,12.0,13.0,9.0,7.0,0.0,6.0,"POLYGON ((939500 1952500, 939500 1952600, 939600 1952600, 939600 1952500, 939500 1952500))",62.0,40.0
829,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,"POLYGON ((940300 1950300, 940300 1950400, 940400 1950400, 940400 1950300, 940300 1950300))",17.0,17.0
830,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,"POLYGON ((942400 1948300, 942400 1948400, 942500 1948400, 942500 1948300, 942400 1948300))",7.0,7.0
831,6.0,0.0,7.0,10.0,8.0,0.0,0.0,0.0,"POLYGON ((942100 1949400, 942100 1949500, 942200 1949500, 942200 1949400, 942100 1949400))",31.0,23.0
832,11.0,8.0,0.0,12.0,0.0,0.0,6.0,0.0,"POLYGON ((941400 1949100, 941400 1949200, 941500 1949200, 941500 1949100, 941400 1949100))",37.0,31.0
833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941700 1952300, 941700 1952400, 941800 1952400, 941800 1952300, 941700 1952300))",0.0,0.0
834,9.0,7.0,0.0,11.0,0.0,0.0,7.0,7.0,"POLYGON ((943100 1948700, 943100 1948800, 943200 1948800, 943200 1948700, 943100 1948700))",41.0,27.0
835,18.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,"POLYGON ((943100 1951500, 943100 1951600, 943200 1951600, 943200 1951500, 943100 1951500))",37.0,37.0
836,9.0,8.0,9.0,7.0,0.0,0.0,0.0,0.0,"POLYGON ((939500 1950800, 939500 1950900, 939600 1950900, 939600 1950800, 939500 1950800))",33.0,33.0
837,8.0,7.0,7.0,8.0,0.0,0.0,0.0,6.0,"POLYGON ((941900 1948400, 941900 1948500, 942000 1948500, 942000 1948400, 941900 1948400))",36.0,30.0
838,0.0,0.0,0.0,7.0,0.0,6.0,0.0,6.0,"POLYGON ((942700 1948700, 942700 1948800, 942800 1948800, 942800 1948700, 942700 1948700))",19.0,7.0
839,12.0,12.0,36.0,35.0,17.0,11.0,10.0,7.0,"POLYGON ((939800 1952000, 939800 1952100, 939900 1952100, 939900 1952000, 939800 1952000))",140.0,95.0
840,14.0,12.0,15.0,11.0,0.0,0.0,8.0,8.0,"POLYGON ((940000 1952800, 940000 1952900, 940100 1952900, 940100 1952800, 940000 1952800))",68.0,52.0
841,6.0,8.0,17.0,11.0,7.0,7.0,7.0,0.0,"POLYGON ((942900 1948800, 942900 1948900, 943000 1948900, 943000 1948800, 942900 1948800))",63.0,42.0
842,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"POLYGON ((941500 1949400, 941500 1949500, 941600 1949500, 941600 1949400, 941500 1949400))",6.0,6.0
843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940300 1950000, 940300 1950100, 940400 1950100, 940400 1950000, 940300 1950000))",0.0,0.0
844,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942800 1950300, 942800 1950400, 942900 1950400, 942900 1950300, 942800 1950300))",6.0,6.0
845,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944900 1950200, 944900 1950300, 945000 1950300, 945000 1950200, 944900 1950200))",14.0,14.0
846,8.0,9.0,7.0,13.0,6.0,6.0,0.0,0.0,"POLYGON ((942900 1948600, 942900 1948700, 943000 1948700, 943000 1948600, 942900 1948600))",49.0,37.0
847,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942600 1950200, 942600 1950300, 942700 1950300, 942700 1950200, 942600 1950200))",18.0,18.0
848,8.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,"POLYGON ((943700 1948900, 943700 1949000, 943800 1949000, 943800 1948900, 943700 1948900))",34.0,34.0
849,0.0,6.0,8.0,6.0,8.0,0.0,0.0,0.0,"POLYGON ((943400 1948800, 943400 1948900, 943500 1948900, 943500 1948800, 943400 1948800))",28.0,20.0
850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"POLYGON ((939300 1951000, 939300 1951100, 939400 1951100, 939400 1951000, 939300 1951000))",7.0,0.0
851,13.0,14.0,23.0,13.0,7.0,9.0,6.0,11.0,"POLYGON ((938800 1952200, 938800 1952300, 938900 1952300, 938900 1952200, 938800 1952200))",96.0,63.0
852,10.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,"POLYGON ((942300 1950000, 942300 1950100, 942400 1950100, 942400 1950000, 942300 1950000))",29.0,23.0
853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942500 1947900, 942500 1948000, 942600 1948000, 942600 1947900, 942500 1947900))",0.0,0.0
854,6.0,9.0,7.0,13.0,8.0,6.0,7.0,7.0,"POLYGON ((942100 1952500, 942100 1952600, 942200 1952600, 942200 1952500, 942100 1952500))",63.0,35.0
855,58.0,39.0,22.0,24.0,0.0,8.0,6.0,0.0,"POLYGON ((939600 1951600, 939600 1951700, 939700 1951700, 939700 1951600, 939600 1951600))",157.0,143.0
856,14.0,13.0,12.0,9.0,0.0,0.0,0.0,0.0,"POLYGON ((944000 1950600, 944000 1950700, 944100 1950700, 944100 1950600, 944000 1950600))",48.0,48.0
857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944600 1950100, 944600 1950200, 944700 1950200, 944700 1950100, 944600 1950100))",0.0,0.0
858,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942200 1948100, 942200 1948200, 942300 1948200, 942300 1948100, 942200 1948100))",10.0,10.0
859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939200 1951700, 939200 1951800, 939300 1951800, 939300 1951700, 939200 1951700))",0.0,0.0
860,12.0,19.0,33.0,48.0,15.0,25.0,14.0,16.0,"POLYGON ((944700 1950300, 944700 1950400, 944800 1950400, 944800 1950300, 944700 1950300))",182.0,112.0
861,9.0,12.0,12.0,0.0,7.0,6.0,0.0,6.0,"POLYGON ((941800 1949900, 941800 1950000, 941900 1950000, 941900 1949900, 941800 1949900))",52.0,33.0
862,0.0,0.0,0.0,11.0,7.0,0.0,12.0,0.0,"POLYGON ((942300 1948800, 942300 1948900, 942400 1948900, 942400 1948800, 942300 1948800))",30.0,11.0
863,0.0,14.0,7.0,8.0,0.0,7.0,0.0,0.0,"POLYGON ((941900 1948100, 941900 1948200, 942000 1948200, 942000 1948100, 941900 1948100))",36.0,29.0
864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942500 1950000, 942500 1950100, 942600 1950100, 942600 1950000, 942500 1950000))",0.0,0.0
865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938300 1954500, 938300 1954600, 938400 1954600, 938400 1954500, 938300 1954500))",0.0,0.0
866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941500 1952600, 941500 1952700, 941600 1952700, 941600 1952600, 941500 1952600))",0.0,0.0
867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942700 1952200, 942700 1952300, 942800 1952300, 942800 1952200, 942700 1952200))",0.0,0.0
868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941300 1950400, 941300 1950500, 941400 1950500, 941400 1950400, 941300 1950400))",0.0,0.0
869,12.0,6.0,14.0,8.0,6.0,6.0,6.0,6.0,"POLYGON ((942100 1949100, 942100 1949200, 942200 1949200, 942200 1949100, 942100 1949100))",64.0,40.0
870,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943000 1948000, 943000 1948100, 943100 1948100, 943100 1948000, 943000 1948000))",7.0,7.0
871,24.0,28.0,25.0,26.0,8.0,10.0,8.0,9.0,"POLYGON ((941500 1953100, 941500 1953200, 941600 1953200, 941600 1953100, 941500 1953100))",138.0,103.0
872,6.0,12.0,6.0,8.0,0.0,7.0,10.0,0.0,"POLYGON ((941900 1952300, 941900 1952400, 942000 1952400, 942000 1952300, 941900 1952300))",49.0,32.0
873,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((943400 1948400, 943400 1948500, 943500 1948500, 943500 1948400, 943400 1948400))",8.0,8.0
874,10.0,0.0,14.0,8.0,6.0,0.0,0.0,8.0,"POLYGON ((941600 1949000, 941600 1949100, 941700 1949100, 941700 1949000, 941600 1949000))",46.0,32.0
875,6.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,"POLYGON ((942100 1951800, 942100 1951900, 942200 1951900, 942200 1951800, 942100 1951800))",31.0,31.0
876,11.0,14.0,11.0,14.0,8.0,0.0,0.0,0.0,"POLYGON ((944700 1950100, 944700 1950200, 944800 1950200, 944800 1950100, 944700 1950100))",58.0,50.0
877,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939100 1953000, 939100 1953100, 939200 1953100, 939200 1953000, 939100 1953000))",6.0,6.0
878,0.0,12.0,10.0,10.0,0.0,6.0,7.0,7.0,"POLYGON ((942400 1949700, 942400 1949800, 942500 1949800, 942500 1949700, 942400 1949700))",52.0,32.0
879,9.0,8.0,11.0,12.0,8.0,12.0,9.0,10.0,"POLYGON ((941200 1950400, 941200 1950500, 941300 1950500, 941300 1950400, 941200 1950400))",79.0,40.0
880,0.0,0.0,0.0,0.0,6.0,0.0,7.0,7.0,"POLYGON ((943300 1948200, 943300 1948300, 943400 1948300, 943400 1948200, 943300 1948200))",20.0,0.0
881,0.0,8.0,10.0,12.0,7.0,7.0,8.0,0.0,"POLYGON ((941500 1948600, 941500 1948700, 941600 1948700, 941600 1948600, 941500 1948600))",52.0,30.0
882,7.0,10.0,0.0,10.0,6.0,6.0,7.0,7.0,"POLYGON ((943100 1948600, 943100 1948700, 943200 1948700, 943200 1948600, 943100 1948600))",53.0,27.0
883,7.0,0.0,13.0,14.0,7.0,7.0,0.0,7.0,"POLYGON ((944500 1950300, 944500 1950400, 944600 1950400, 944600 1950300, 944500 1950300))",55.0,34.0
884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939800 1952100, 939800 1952200, 939900 1952200, 939900 1952100, 939800 1952100))",0.0,0.0
885,17.0,0.0,16.0,10.0,8.0,8.0,6.0,6.0,"POLYGON ((940800 1950700, 940800 1950800, 940900 1950800, 940900 1950700, 940800 1950700))",71.0,43.0
886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941400 1949700, 941400 1949800, 941500 1949800, 941500 1949700, 941400 1949700))",0.0,0.0
887,33.0,14.0,11.0,12.0,0.0,0.0,0.0,0.0,"POLYGON ((944300 1950000, 944300 1950100, 944400 1950100, 944400 1950000, 944300 1950000))",70.0,70.0
888,11.0,22.0,45.0,37.0,20.0,19.0,17.0,24.0,"POLYGON ((941700 1950000, 941700 1950100, 941800 1950100, 941800 1950000, 941700 1950000))",195.0,115.0
889,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,"POLYGON ((943200 1951500, 943200 1951600, 943300 1951600, 943300 1951500, 943200 1951500))",13.0,7.0
890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942100 1948800, 942100 1948900, 942200 1948900, 942200 1948800, 942100 1948800))",0.0,0.0
891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942300 1952600, 942300 1952700, 942400 1952700, 942400 1952600, 942300 1952600))",0.0,0.0
892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940700 1950600, 940700 1950700, 940800 1950700, 940800 1950600, 940700 1950600))",0.0,0.0
893,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942500 1952500, 942500 1952600, 942600 1952600, 942600 1952500, 942500 1952500))",9.0,9.0
894,13.0,24.0,10.0,8.0,0.0,6.0,0.0,6.0,"POLYGON ((942900 1951600, 942900 1951700, 943000 1951700, 943000 1951600, 942900 1951600))",67.0,55.0
895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939600 1950800, 939600 1950900, 939700 1950900, 939700 1950800, 939600 1950800))",0.0,0.0
896,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,"POLYGON ((943400 1948000, 943400 1948100, 943500 1948100, 943500 1948000, 943400 1948000))",12.0,6.0
897,14.0,19.0,12.0,21.0,0.0,9.0,8.0,8.0,"POLYGON ((938800 1952500, 938800 1952600, 938900 1952600, 938900 1952500, 938800 1952500))",91.0,66.0
898,10.0,9.0,6.0,6.0,0.0,0.0,0.0,7.0,"POLYGON ((941700 1951400, 941700 1951500, 941800 1951500, 941800 1951400, 941700 1951400))",38.0,31.0
899,9.0,7.0,8.0,0.0,0.0,0.0,0.0,7.0,"POLYGON ((942100 1950500, 942100 1950600, 942200 1950600, 942200 1950500, 942100 1950500))",31.0,24.0
900,14.0,14.0,30.0,25.0,13.0,15.0,11.0,12.0,"POLYGON ((940600 1950800, 940600 1950900, 940700 1950900, 940700 1950800, 940600 1950800))",134.0,83.0
901,9.0,22.0,32.0,26.0,16.0,17.0,20.0,20.0,"POLYGON ((944600 1950700, 944600 1950800, 944700 1950800, 944700 1950700, 944600 1950700))",162.0,89.0
902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941800 1948800, 941800 1948900, 941900 1948900, 941900 1948800, 941800 1948800))",0.0,0.0
903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943600 1948000, 943600 1948100, 943700 1948100, 943700 1948000, 943600 1948000))",0.0,0.0
904,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943600 1949700, 943600 1949800, 943700 1949800, 943700 1949700, 943600 1949700))",6.0,6.0
905,11.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,"POLYGON ((942700 1949100, 942700 1949200, 942800 1949200, 942800 1949100, 942700 1949100))",42.0,42.0
906,22.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((944600 1950200, 944600 1950300, 944700 1950300, 944700 1950200, 944600 1950200))",41.0,41.0
907,6.0,11.0,20.0,19.0,22.0,14.0,22.0,16.0,"POLYGON ((941500 1950800, 941500 1950900, 941600 1950900, 941600 1950800, 941500 1950800))",130.0,56.0
908,11.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,"POLYGON ((943400 1948100, 943400 1948200, 943500 1948200, 943500 1948100, 943400 1948100))",25.0,25.0
909,6.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((942500 1952400, 942500 1952500, 942600 1952500, 942600 1952400, 942500 1952400))",22.0,22.0
910,7.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,"POLYGON ((939300 1951900, 939300 1952000, 939400 1952000, 939400 1951900, 939300 1951900))",26.0,16.0
911,13.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,"POLYGON ((939600 1951700, 939600 1951800, 939700 1951800, 939700 1951700, 939600 1951700))",38.0,38.0
912,17.0,21.0,11.0,16.0,7.0,8.0,0.0,8.0,"POLYGON ((938800 1952400, 938800 1952500, 938900 1952500, 938900 1952400, 938800 1952400))",88.0,65.0
913,13.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941900 1948200, 941900 1948300, 942000 1948300, 942000 1948200, 941900 1948200))",33.0,33.0
914,6.0,11.0,9.0,7.0,6.0,8.0,0.0,0.0,"POLYGON ((942000 1948100, 942000 1948200, 942100 1948200, 942100 1948100, 942000 1948100))",47.0,33.0
915,0.0,14.0,9.0,11.0,8.0,6.0,0.0,6.0,"POLYGON ((942000 1949100, 942000 1949200, 942100 1949200, 942100 1949100, 942000 1949100))",54.0,34.0
916,0.0,7.0,13.0,9.0,0.0,0.0,0.0,0.0,"POLYGON ((941200 1949700, 941200 1949800, 941300 1949800, 941300 1949700, 941200 1949700))",29.0,29.0
917,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942300 1950900, 942300 1951000, 942400 1951000, 942400 1950900, 942300 1950900))",15.0,15.0
918,12.0,8.0,10.0,11.0,10.0,0.0,0.0,0.0,"POLYGON ((940300 1951000, 940300 1951100, 940400 1951100, 940400 1951000, 940300 1951000))",51.0,41.0
919,7.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((942400 1948800, 942400 1948900, 942500 1948900, 942500 1948800, 942400 1948800))",26.0,26.0
920,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943300 1948300, 943300 1948400, 943400 1948400, 943400 1948300, 943300 1948300))",19.0,19.0
921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938300 1953200, 938300 1953300, 938400 1953300, 938400 1953200, 938300 1953200))",0.0,0.0
922,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,"POLYGON ((942400 1950600, 942400 1950700, 942500 1950700, 942500 1950600, 942400 1950600))",15.0,9.0
923,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,"POLYGON ((942500 1949500, 942500 1949600, 942600 1949600, 942600 1949500, 942500 1949500))",18.0,12.0
924,16.0,8.0,9.0,8.0,0.0,0.0,8.0,11.0,"POLYGON ((941100 1949600, 941100 1949700, 941200 1949700, 941200 1949600, 941100 1949600))",60.0,41.0
925,72.0,78.0,60.0,64.0,25.0,24.0,26.0,15.0,"POLYGON ((939800 1951600, 939800 1951700, 939900 1951700, 939900 1951600, 939800 1951600))",364.0,274.0
926,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,"POLYGON ((943600 1950200, 943600 1950300, 943700 1950300, 943700 1950200, 943600 1950200))",29.0,29.0
927,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,"POLYGON ((939400 1952100, 939400 1952200, 939500 1952200, 939500 1952100, 939400 1952100))",14.0,7.0
928,10.0,7.0,8.0,10.0,6.0,8.0,8.0,6.0,"POLYGON ((942800 1948600, 942800 1948700, 942900 1948700, 942900 1948600, 942800 1948600))",63.0,35.0
929,21.0,29.0,7.0,9.0,0.0,0.0,0.0,7.0,"POLYGON ((941900 1948000, 941900 1948100, 942000 1948100, 942000 1948000, 941900 1948000))",73.0,66.0
930,0.0,0.0,7.0,7.0,6.0,0.0,0.0,0.0,"POLYGON ((941300 1949400, 941300 1949500, 941400 1949500, 941400 1949400, 941300 1949400))",20.0,14.0
931,17.0,17.0,40.0,24.0,23.0,20.0,14.0,18.0,"POLYGON ((941800 1950900, 941800 1951000, 941900 1951000, 941900 1950900, 941800 1950900))",173.0,98.0
932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939500 1952100, 939500 1952200, 939600 1952200, 939600 1952100, 939500 1952100))",0.0,0.0
933,0.0,0.0,6.0,10.0,12.0,7.0,7.0,8.0,"POLYGON ((941100 1950200, 941100 1950300, 941200 1950300, 941200 1950200, 941100 1950200))",50.0,16.0
934,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942400 1951700, 942400 1951800, 942500 1951800, 942500 1951700, 942400 1951700))",6.0,6.0
935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942600 1947900, 942600 1948000, 942700 1948000, 942700 1947900, 942600 1947900))",0.0,0.0
936,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939100 1953600, 939100 1953700, 939200 1953700, 939200 1953600, 939100 1953600))",6.0,6.0
937,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((943200 1948100, 943200 1948200, 943300 1948200, 943300 1948100, 943200 1948100))",16.0,16.0
938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943700 1950500, 943700 1950600, 943800 1950600, 943800 1950500, 943700 1950500))",0.0,0.0
939,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,"POLYGON ((938900 1952000, 938900 1952100, 939000 1952100, 939000 1952000, 938900 1952000))",6.0,0.0
940,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,"POLYGON ((943500 1950100, 943500 1950200, 943600 1950200, 943600 1950100, 943500 1950100))",7.0,7.0
941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939700 1952700, 939700 1952800, 939800 1952800, 939800 1952700, 939700 1952700))",0.0,0.0
942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939500 1951600, 939500 1951700, 939600 1951700, 939600 1951600, 939500 1951600))",0.0,0.0
943,0.0,12.0,7.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((942400 1950500, 942400 1950600, 942500 1950600, 942500 1950500, 942400 1950500))",27.0,27.0
944,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943100 1951100, 943100 1951200, 943200 1951200, 943200 1951100, 943100 1951100))",13.0,13.0
945,6.0,8.0,8.0,12.0,7.0,0.0,0.0,6.0,"POLYGON ((941100 1949300, 941100 1949400, 941200 1949400, 941200 1949300, 941100 1949300))",47.0,34.0
946,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943400 1951000, 943400 1951100, 943500 1951100, 943500 1951000, 943400 1951000))",19.0,19.0
